Kpi;From;To;Algorithm;NoOfValues;Result;Orig
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;478.0;627.9752189009662;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;11.0;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;478.0;945.9435383244204;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;34.0;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;524.0;921.3198899371068;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;5.0;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;525.0;1094.7762467700254;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;52.0;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;523.0;1108.7244254385967;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;100.0;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;517.0;882.4022509128843;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;4.0;40.6159307992203
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;555.0;985.320740740741;40.6159307992203
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;8.0;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;531.0;1173.5730952380957;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;23.0;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;493.0;1298.7833042929287;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;5.0;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;515.0;1138.045130471381;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;28.0;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;508.0;1422.8511702674891;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;4.0;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;568.0;1551.591267281107;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;5.0;8.243472222222223
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;85.0;864.696621621621;8.243472222222223
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;35.0;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;203.0;95.98014297385622;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;19.0;21.557820512820513
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;465.0;181.6623437499999;21.557820512820513
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;53.0;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;448.0;204.5559406952966;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;24.0;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;454.0;233.21556825396837;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;42.0;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;503.0;349.1811981258369;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;55.0;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;531.0;368.66222530864195;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;10.0;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;528.0;349.5168842364532;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;5.0;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;509.0;537.7308245981826;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;18.0;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;549.0;627.8930418192921;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;57.0;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;532.0;632.3412744276936;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;70.0;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;543.0;589.8593860398855;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;47.0;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;557.0;565.0951302083332;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;38.0;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;540.0;530.2698941144114;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;86.0;40.6159307992203
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;558.0;775.8262919560188;40.6159307992203
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;3.0;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;598.0;679.5991756272399;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;1.9994444444444444;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;499.0;637.5444485698569;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;7.0;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;532.0;961.8811776447108;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;15.0;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;542.0;759.3785083912034;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;25.0;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;546.0;819.5254999999999;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;5.0;8.243472222222223
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;83.0;1067.6747759856632;8.243472222222223
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;39.0;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;123.0;99.78909574468085;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;33.0;21.557820512820513
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;306.0;157.96899680255797;21.557820512820513
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;69.0;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;332.0;179.2227106027597;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;8.0;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;312.0;298.1421163069545;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;30.0;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;372.0;284.9794131944444;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;15.0;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;381.0;496.32146062271045;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;24.0;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;389.0;461.7390886939571;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;22.0;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;414.0;608.8319102792636;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;46.0;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;428.0;611.0422920727743;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;40.0;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;408.0;620.8262185389806;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;41.0;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;434.0;579.5159977888338;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;41.0;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;475.0;732.7051461988308;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;97.0;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;380.0;635.4677713178291;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;10.0;40.6159307992203
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;410.0;615.2065778923254;40.6159307992203
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;17.0;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;450.0;749.1243175408913;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;86.0;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;392.0;963.5572101449284;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;9.0;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;419.0;833.8051446162657;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;18.0;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;407.0;995.4088985228001;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;3.0;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;411.0;869.3860879629628;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;4.0;8.243472222222223
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;83.0;1632.503827913279;8.243472222222223
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;34.0;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;130.0;86.91563131313131;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;35.0;21.557820512820513
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;267.0;161.71614229024948;21.557820512820513
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;65.0;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;296.0;200.89216942148764;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;22.0;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;265.0;264.0671212121212;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;1.4916666666666667;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;348.0;196.98136384335146;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;38.0;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;294.0;424.5895809792846;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;62.0;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;351.0;348.16585978835985;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;15.0;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;298.0;373.07072666666687;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;46.0;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;323.0;507.1691454802259;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;60.0;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;342.0;450.45463269054204;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;51.0;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;360.0;599.9070095785441;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;40.0;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;325.0;476.1356124772315;31.214143518518522
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;65.0;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;316.0;559.2573663324977;50.4788727858293
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;12.0;40.6159307992203
AvgWaitingTimeUntilAdmission;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;304.0;553.087467191601;40.6159307992203
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;11.0;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;349.0;573.081863425926;15.104314814814817
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;7.0;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;305.0;772.7437020648965;47.74599849849849
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;9.0;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;344.0;743.4981155075941;6.468055555555555
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;18.0;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;317.0;808.4992558043116;17.972048611111113
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;26.0;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;335.0;546.0281604938269;18.57541666666667
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;4.0;8.243472222222223
AvgWaitingTimeUntilAdmission;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;56.0;1805.8779093567252;8.243472222222223
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;2.0;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;153.0;94.01655982905984;18.376924603174604
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;2.272222222222222;21.557820512820513
AvgWaitingTimeUntilAdmission;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;352.0;157.7123679417121;21.557820512820513
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;101.0;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;369.0;188.9657018321513;50.90896723646722
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;3.0;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;330.0;206.2284020310633;20.23372895622896
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;28.0;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;412.0;297.55571616640344;30.76099893162393
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;19.0;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;421.0;401.38507262996956;27.745370370370367
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;58.0;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;423.0;458.3896350762527;31.821280602636534
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;16.0;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;423.0;506.46609390363835;15.366822612085775
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;41.0;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;406.0;693.5460255397579;26.145721040189127
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;50.0;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;460.0;624.0047373949577;35.51866013071895
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;49.0;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;421.0;507.95148884239916;39.39575892857142
AvgWaitingTimeUntilAdmission;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;54.0;31.214143518518522
